DATETIME,WAKTU,ISPU_PM10,ISPU_PM2_5,ISPU_SO2,ISPU_CO,ISPU_O3,ISPU_NO2,STATUS_BY_PM10,STATUS_BY_PM2_5,STATUS_BY_SO2,STATUS_BY_CO,STATUS_BY_O3,STATUS_BY_NO2,Critical Parameter,OVERALL_ISPU_STATUS
2022-01-15 04:00:00,,48.58163265306122,68.76530612244898,25.29591836734694,12.295918367346939,16.183673469387756,10.704081632653061,,,,,,,,
2022-01-15 05:00:00,,48.87755102040816,69.10204081632654,25.306122448979593,12.306122448979592,16.224489795918366,10.693877551020408,,,,,,,,
2022-01-15 06:00:00,,49.173469387755105,69.43877551020408,25.316326530612244,12.316326530612244,16.26530612244898,10.683673469387756,,,,,,,,
2022-01-15 07:00:00,,49.46938775510204,69.77551020408163,25.3265306122449,12.326530612244898,16.306122448979593,10.673469387755102,,,,,,,,
2022-01-15 08:00:00,,49.765306122448976,70.11224489795919,25.336734693877553,12.33673469387755,16.346938775510203,10.66326530612245,,,,,,,,
2022-01-15 09:00:00,,50.06122448979592,70.44897959183673,25.346938775510203,12.346938775510203,16.387755102040817,10.653061224489797,,,,,,,,
2022-01-15 10:00:00,,50.357142857142854,70.78571428571428,25.357142857142858,12.357142857142858,16.428571428571427,10.642857142857142,,,,,,,,
2022-01-15 11:00:00,,50.6530612244898,71.12244897959184,25.367346938775512,12.36734693877551,16.46938775510204,10.63265306122449,,,,,,,,
2022-01-15 12:00:00,,50.94897959183673,71.45918367346938,25.377551020408163,12.377551020408163,16.510204081632654,10.622448979591837,,,,,,,,
2022-01-15 13:00:00,,51.244897959183675,71.79591836734694,25.387755102040817,12.387755102040817,16.551020408163264,10.612244897959183,,,,,,,,
2022-01-15 14:00:00,,51.54081632653061,72.13265306122449,25.397959183673468,12.39795918367347,16.591836734693878,10.60204081632653,,,,,,,,
2022-01-15 15:00:00,,51.83673469387755,72.46938775510205,25.408163265306122,12.408163265306122,16.632653061224488,10.591836734693878,,,,,,,,
2022-01-15 16:00:00,,52.13265306122449,72.8061224489796,25.418367346938776,12.418367346938776,16.6734693877551,10.581632653061224,,,,,,,,
2022-01-15 17:00:00,,52.42857142857143,73.14285714285714,25.428571428571427,12.428571428571429,16.714285714285715,10.571428571428571,,,,,,,,
2022-01-15 18:00:00,,52.724489795918366,73.4795918367347,25.43877551020408,12.438775510204081,16.755102040816325,10.561224489795919,,,,,,,,
2022-01-15 19:00:00,,53.0204081632653,73.81632653061224,25.448979591836736,12.448979591836734,16.79591836734694,10.551020408163266,,,,,,,,
2022-01-15 20:00:00,,53.316326530612244,74.15306122448979,25.459183673469386,12.459183673469388,16.836734693877553,10.540816326530612,,,,,,,,
2022-01-15 21:00:00,,53.61224489795919,74.48979591836735,25.46938775510204,12.46938775510204,16.877551020408163,10.53061224489796,,,,,,,,
2022-01-15 22:00:00,,53.90816326530612,74.8265306122449,25.479591836734695,12.479591836734693,16.918367346938776,10.520408163265307,,,,,,,,
2022-01-15 23:00:00,,54.20408163265306,75.16326530612244,25.489795918367346,12.489795918367347,16.959183673469386,10.510204081632653,,,,,,,,
2022-01-16 00:00:00,00:00:00,54.5,75.5,25.5,12.5,17.0,10.5,-,-,-,-,-,-,-,-
2022-01-16 01:00:00,01:00:00,54.795918367346935,75.83673469387755,25.510204081632654,12.510204081632653,17.040816326530614,10.489795918367347,-,-,-,-,-,-,-,-
2022-01-16 02:00:00,02:00:00,55.09183673469388,76.1734693877551,25.520408163265305,12.520408163265307,17.081632653061224,10.479591836734693,-,-,-,-,-,-,-,-
2022-01-16 03:00:00,03:00:00,55.38775510204081,76.51020408163265,25.53061224489796,12.53061224489796,17.122448979591837,10.46938775510204,-,-,-,-,-,-,-,-
2022-01-16 04:00:00,04:00:00,55.683673469387756,76.84693877551021,25.540816326530614,12.540816326530612,17.163265306122447,10.459183673469388,-,-,-,-,-,-,-,-
2022-01-16 05:00:00,05:00:00,55.97959183673469,77.18367346938776,25.551020408163264,12.551020408163264,17.20408163265306,10.448979591836736,-,-,-,-,-,-,-,-
2022-01-16 06:00:00,06:00:00,56.27551020408163,77.5204081632653,25.56122448979592,12.561224489795919,17.244897959183675,10.438775510204081,-,-,-,-,-,-,-,-
2022-01-16 07:00:00,07:00:00,56.57142857142857,77.85714285714286,25.571428571428573,12.571428571428571,17.285714285714285,10.428571428571429,-,-,-,-,-,-,-,-
2022-01-16 08:00:00,08:00:00,56.86734693877551,78.1938775510204,25.581632653061224,12.581632653061224,17.3265306122449,10.418367346938776,-,-,-,-,-,-,-,-
2022-01-16 09:00:00,09:00:00,57.16326530612245,78.53061224489795,25.591836734693878,12.591836734693878,17.367346938775512,10.408163265306122,-,-,-,-,-,-,-,-
2022-01-16 10:00:00,10:00:00,57.45918367346938,78.86734693877551,25.602040816326532,12.60204081632653,17.408163265306122,10.39795918367347,-,-,-,-,-,-,-,-
2022-01-16 11:00:00,11:00:00,57.755102040816325,79.20408163265306,25.612244897959183,12.612244897959183,17.448979591836736,10.387755102040817,-,-,-,-,-,-,-,-
2022-01-16 12:00:00,12:00:00,58.05102040816327,79.5408163265306,25.622448979591837,12.622448979591837,17.489795918367346,10.377551020408163,-,-,-,-,-,-,-,-
2022-01-16 13:00:00,13:00:00,58.3469387755102,79.87755102040816,25.632653061224488,12.63265306122449,17.53061224489796,10.36734693877551,-,-,-,-,-,-,-,-
2022-01-16 14:00:00,14:00:00,58.64285714285714,80.21428571428571,25.642857142857142,12.642857142857142,17.571428571428573,10.357142857142858,-,-,-,-,-,-,-,-
2022-01-16 15:00:00,15:00:00,58.93877551020408,80.55102040816327,25.653061224489797,12.653061224489797,17.612244897959183,10.346938775510203,-,-,-,-,-,-,-,-
2022-01-16 16:00:00,16:00:00,59.234693877551024,80.88775510204081,25.663265306122447,12.66326530612245,17.653061224489797,10.33673469387755,-,-,-,-,-,-,-,-
2022-01-16 17:00:00,17:00:00,59.53061224489796,81.22448979591837,25.6734693877551,12.673469387755102,17.693877551020407,10.326530612244898,-,-,-,-,-,-,-,-
2022-01-16 18:00:00,18:00:00,59.826530612244895,81.56122448979592,25.683673469387756,12.683673469387756,17.73469387755102,10.316326530612244,-,-,-,-,-,-,-,-
2022-01-16 19:00:00,19:00:00,60.12244897959184,81.89795918367346,25.693877551020407,12.693877551020408,17.775510204081634,10.306122448979592,-,-,-,-,-,-,-,-
2022-01-16 20:00:00,20:00:00,60.41836734693878,82.23469387755102,25.70408163265306,12.704081632653061,17.816326530612244,10.295918367346939,-,-,-,-,-,-,-,-
2022-01-16 21:00:00,21:00:00,60.71428571428571,82.57142857142857,25.714285714285715,12.714285714285714,17.857142857142858,10.285714285714286,-,-,-,-,-,-,-,-
2022-01-16 22:00:00,22:00:00,61.01020408163265,82.90816326530611,25.724489795918366,12.724489795918368,17.89795918367347,10.275510204081632,-,-,-,-,-,-,-,-
2022-01-16 23:00:00,23:00:00,61.30612244897959,83.24489795918367,25.73469387755102,12.73469387755102,17.93877551020408,10.26530612244898,-,-,-,-,-,-,-,-
2022-01-17 00:00:00,,61.60204081632653,83.58163265306122,25.744897959183675,12.744897959183673,17.979591836734695,10.255102040816327,,,,,,,,
2022-01-17 01:00:00,,61.897959183673464,83.91836734693877,25.755102040816325,12.755102040816327,18.020408163265305,10.244897959183673,,,,,,,,
2022-01-17 02:00:00,,62.19387755102041,84.25510204081633,25.76530612244898,12.76530612244898,18.06122448979592,10.23469387755102,,,,,,,,
2022-01-17 03:00:00,,62.48979591836735,84.59183673469389,25.775510204081634,12.775510204081632,18.10204081632653,10.224489795918368,,,,,,,,
2022-01-17 04:00:00,,62.785714285714285,84.92857142857143,25.785714285714285,12.785714285714286,18.142857142857142,10.214285714285714,,,,,,,,
2022-01-17 05:00:00,,63.08163265306122,85.26530612244898,25.79591836734694,12.795918367346939,18.183673469387756,10.204081632653061,,,,,,,,
2022-01-17 06:00:00,,63.37755102040816,85.60204081632654,25.806122448979593,12.806122448979592,18.224489795918366,10.193877551020408,,,,,,,,
2022-01-17 07:00:00,,63.673469387755105,85.93877551020408,25.816326530612244,12.816326530612244,18.26530612244898,10.183673469387756,,,,,,,,
2022-01-17 08:00:00,,63.96938775510204,86.27551020408163,25.8265306122449,12.826530612244898,18.306122448979593,10.173469387755102,,,,,,,,
2022-01-17 09:00:00,,64.26530612244898,86.61224489795919,25.836734693877553,12.83673469387755,18.346938775510203,10.16326530612245,,,,,,,,
2022-01-17 10:00:00,,64.56122448979592,86.94897959183673,25.846938775510203,12.846938775510203,18.387755102040817,10.153061224489797,,,,,,,,
2022-01-17 11:00:00,,64.85714285714286,87.28571428571428,25.857142857142858,12.857142857142858,18.428571428571427,10.142857142857142,,,,,,,,
2022-01-17 12:00:00,,65.15306122448979,87.62244897959184,25.867346938775512,12.86734693877551,18.46938775510204,10.13265306122449,,,,,,,,
2022-01-17 13:00:00,,65.44897959183673,87.95918367346938,25.877551020408163,12.877551020408163,18.510204081632654,10.122448979591837,,,,,,,,
2022-01-17 14:00:00,,65.74489795918367,88.29591836734694,25.887755102040817,12.887755102040817,18.551020408163264,10.112244897959183,,,,,,,,
2022-01-17 15:00:00,,66.0408163265306,88.63265306122449,25.897959183673468,12.89795918367347,18.591836734693878,10.10204081632653,,,,,,,,
2022-01-17 16:00:00,,66.33673469387755,88.96938775510205,25.908163265306122,12.908163265306122,18.632653061224488,10.091836734693878,,,,,,,,
2022-01-17 17:00:00,,66.63265306122449,89.3061224489796,25.918367346938776,12.918367346938776,18.6734693877551,10.081632653061224,,,,,,,,
2022-01-17 18:00:00,,66.92857142857143,89.64285714285714,25.928571428571427,12.928571428571429,18.714285714285715,10.071428571428571,,,,,,,,
2022-01-17 19:00:00,,67.22448979591837,89.9795918367347,25.93877551020408,12.938775510204081,18.755102040816325,10.061224489795919,,,,,,,,
2022-01-17 20:00:00,,67.5204081632653,90.31632653061224,25.948979591836736,12.948979591836734,18.79591836734694,10.051020408163266,,,,,,,,
2022-01-17 21:00:00,,67.81632653061224,90.65306122448979,25.959183673469386,12.959183673469388,18.836734693877553,10.040816326530612,,,,,,,,
2022-01-17 22:00:00,,68.11224489795919,90.98979591836735,25.96938775510204,12.96938775510204,18.877551020408163,10.03061224489796,,,,,,,,
2022-01-17 23:00:00,,68.40816326530611,91.3265306122449,25.979591836734695,12.979591836734693,18.918367346938776,10.020408163265307,,,,,,,,
2022-01-18 00:00:00,00:00:00,68.70408163265306,91.66326530612244,25.989795918367346,12.989795918367347,18.959183673469386,10.010204081632653,-,-,-,-,-,-,-,-
2022-01-18 01:00:00,01:00:00,69.0,92.0,26.0,13.0,19.0,10.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 02:00:00,02:00:00,68.33333333333333,88.0,26.0,12.0,19.0,9.666666666666666,-,-,-,-,-,-,-,-
2022-01-18 03:00:00,03:00:00,67.66666666666667,84.0,26.0,11.0,19.0,9.333333333333334,-,-,-,-,-,-,-,-
2022-01-18 04:00:00,04:00:00,67.0,80.0,26.0,10.0,19.0,9.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 05:00:00,05:00:00,65.0,76.0,26.0,10.0,20.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 06:00:00,06:00:00,63.5,75.0,26.0,9.5,20.0,8.0,-,-,-,-,-,-,-,-
2022-01-18 07:00:00,07:00:00,62.0,74.0,26.0,9.0,20.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 08:00:00,08:00:00,61.0,71.0,27.0,8.0,21.0,7.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 09:00:00,09:00:00,59.5,69.5,27.0,8.5,20.5,7.5,-,-,-,-,-,-,-,-
2022-01-18 10:00:00,10:00:00,58.0,68.0,27.0,9.0,20.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 11:00:00,11:00:00,57.0,68.0,26.5,9.0,19.0,8.0,-,-,-,-,-,-,-,-
2022-01-18 12:00:00,12:00:00,56.0,68.0,26.0,9.0,18.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 13:00:00,13:00:00,55.0,67.0,26.0,9.0,17.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 14:00:00,14:00:00,54.5,67.5,26.0,9.0,16.0,8.0,-,-,-,-,-,-,-,-
2022-01-18 15:00:00,15:00:00,54.0,68.0,26.0,9.0,15.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 16:00:00,16:00:00,54.0,68.0,26.0,9.0,13.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 17:00:00,17:00:00,53.0,68.0,26.0,9.0,12.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 18:00:00,18:00:00,53.0,67.0,26.0,9.0,11.0,9.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 19:00:00,19:00:00,53.0,66.0,26.0,9.0,11.0,8.5,-,-,-,-,-,-,-,-
2022-01-18 20:00:00,20:00:00,53.0,65.0,26.0,9.0,11.0,8.0,Sedang,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-18 21:00:00,21:00:00,53.0,0.0,0.0,0.0,0.0,8.0,Sedang,-,-,-,-,Baik,pm10,Sedang
2022-01-18 22:00:00,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-
2022-01-18 23:00:00,23:00:00,1.5862068965517242,2.206896551724138,1.103448275862069,0.3103448275862069,0.689655172413793,0.37931034482758624,-,-,-,-,-,-,-,-
2022-01-19 00:00:00,,3.1724137931034484,4.413793103448276,2.206896551724138,0.6206896551724138,1.379310344827586,0.7586206896551725,,,,,,,,
2022-01-19 01:00:00,,4.758620689655173,6.620689655172413,3.3103448275862064,0.9310344827586207,2.068965517241379,1.1379310344827587,,,,,,,,
2022-01-19 02:00:00,,6.344827586206897,8.827586206896552,4.413793103448276,1.2413793103448276,2.758620689655172,1.517241379310345,,,,,,,,
2022-01-19 03:00:00,,7.931034482758621,11.034482758620689,5.517241379310344,1.5517241379310345,3.4482758620689653,1.896551724137931,,,,,,,,
2022-01-19 04:00:00,,9.517241379310345,13.241379310344826,6.620689655172413,1.8620689655172413,4.137931034482758,2.2758620689655173,,,,,,,,
2022-01-19 05:00:00,,11.10344827586207,15.448275862068964,7.724137931034482,2.1724137931034484,4.827586206896552,2.6551724137931036,,,,,,,,
2022-01-19 06:00:00,,12.689655172413794,17.655172413793103,8.827586206896552,2.4827586206896552,5.517241379310344,3.03448275862069,,,,,,,,
2022-01-19 07:00:00,,14.275862068965518,19.86206896551724,9.93103448275862,2.793103448275862,6.206896551724138,3.413793103448276,,,,,,,,
2022-01-19 08:00:00,,15.862068965517242,22.068965517241377,11.034482758620689,3.103448275862069,6.896551724137931,3.793103448275862,,,,,,,,
2022-01-19 09:00:00,,17.448275862068964,24.275862068965516,12.137931034482758,3.413793103448276,7.586206896551724,4.172413793103448,,,,,,,,
2022-01-19 10:00:00,,19.03448275862069,26.48275862068965,13.241379310344826,3.7241379310344827,8.275862068965516,4.551724137931035,,,,,,,,
2022-01-19 11:00:00,,20.620689655172413,28.68965517241379,14.344827586206895,4.0344827586206895,8.96551724137931,4.931034482758621,,,,,,,,
2022-01-19 12:00:00,,22.20689655172414,30.89655172413793,15.448275862068964,4.344827586206897,9.655172413793103,5.310344827586207,,,,,,,,
2022-01-19 13:00:00,,23.79310344827586,33.103448275862064,16.551724137931032,4.655172413793103,10.344827586206897,5.689655172413794,,,,,,,,
2022-01-19 14:00:00,,25.379310344827587,35.310344827586206,17.655172413793103,4.9655172413793105,11.034482758620689,6.06896551724138,,,,,,,,
2022-01-19 15:00:00,,26.96551724137931,37.51724137931034,18.75862068965517,5.275862068965517,11.724137931034482,6.448275862068965,,,,,,,,
2022-01-19 16:00:00,,28.551724137931036,39.72413793103448,19.86206896551724,5.586206896551724,12.413793103448276,6.827586206896552,,,,,,,,
2022-01-19 17:00:00,,30.137931034482758,41.93103448275862,20.96551724137931,5.8965517241379315,13.103448275862068,7.206896551724138,,,,,,,,
2022-01-19 18:00:00,,31.724137931034484,44.137931034482754,22.068965517241377,6.206896551724138,13.793103448275861,7.586206896551724,,,,,,,,
2022-01-19 19:00:00,,33.310344827586206,46.34482758620689,23.172413793103445,6.517241379310345,14.482758620689655,7.9655172413793105,,,,,,,,
2022-01-19 20:00:00,,34.89655172413793,48.55172413793103,24.275862068965516,6.827586206896552,15.172413793103448,8.344827586206897,,,,,,,,
2022-01-19 21:00:00,,36.48275862068966,50.75862068965517,25.379310344827584,7.137931034482759,15.86206896551724,8.724137931034482,,,,,,,,
2022-01-19 22:00:00,,38.06896551724138,52.9655172413793,26.48275862068965,7.448275862068965,16.551724137931032,9.10344827586207,,,,,,,,
2022-01-19 23:00:00,,39.6551724137931,55.172413793103445,27.586206896551722,7.758620689655173,17.241379310344826,9.482758620689655,,,,,,,,
2022-01-20 00:00:00,00:00:00,41.241379310344826,57.37931034482758,28.68965517241379,8.068965517241379,17.93103448275862,9.862068965517242,-,-,-,-,-,-,-,-
2022-01-20 01:00:00,01:00:00,42.827586206896555,59.58620689655172,29.79310344827586,8.379310344827585,18.620689655172413,10.241379310344827,-,-,-,-,-,-,-,-
2022-01-20 02:00:00,02:00:00,44.41379310344828,61.79310344827586,30.89655172413793,8.689655172413794,19.310344827586206,10.620689655172415,-,-,-,-,-,-,-,-
2022-01-20 03:00:00,03:00:00,46.0,64.0,32.0,9.0,20.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 04:00:00,04:00:00,47.0,64.0,32.0,9.0,20.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 05:00:00,05:00:00,47.0,65.0,32.0,8.0,20.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 06:00:00,06:00:00,48.0,66.0,33.0,8.0,21.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 07:00:00,07:00:00,49.0,66.0,33.0,8.0,22.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 08:00:00,08:00:00,49.0,66.0,33.0,8.0,22.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 09:00:00,09:00:00,49.0,67.0,33.0,8.0,22.0,11.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 10:00:00,10:00:00,46.0,61.0,31.0,8.0,20.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 11:00:00,11:00:00,45.0,61.0,31.0,8.0,19.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 12:00:00,12:00:00,44.0,60.0,31.0,8.0,19.0,10.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 13:00:00,13:00:00,42.666666666666664,59.0,30.666666666666668,8.0,18.0,9.666666666666666,-,-,-,-,-,-,-,-
2022-01-20 14:00:00,14:00:00,41.333333333333336,58.0,30.333333333333332,8.0,17.0,9.333333333333334,-,-,-,-,-,-,-,-
2022-01-20 15:00:00,15:00:00,40.0,57.0,30.0,8.0,16.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 16:00:00,16:00:00,40.0,56.0,30.0,8.0,15.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 17:00:00,17:00:00,39.0,56.0,30.0,8.0,14.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 18:00:00,18:00:00,38.0,55.0,30.0,8.0,13.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 19:00:00,19:00:00,37.0,53.0,29.0,7.0,12.0,9.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 20:00:00,20:00:00,36.0,52.0,29.0,7.0,12.0,8.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 21:00:00,21:00:00,35.0,51.0,28.0,7.0,11.0,8.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-20 22:00:00,22:00:00,33.0,49.0,28.0,7.0,11.0,7.0,Baik,Baik,Baik,Baik,Baik,Baik,pm25,Baik
2022-01-20 23:00:00,23:00:00,32.0,46.0,27.0,7.0,11.0,7.0,Baik,Baik,Baik,Baik,Baik,Baik,pm25,Baik
2022-01-21 00:00:00,00:00:00,31.0,45.5,26.25,7.0,11.25,6.75,-,-,-,-,-,-,-,-
2022-01-21 01:00:00,01:00:00,30.0,45.0,25.5,7.0,11.5,6.5,-,-,-,-,-,-,-,-
2022-01-21 02:00:00,02:00:00,29.0,44.5,24.75,7.0,11.75,6.25,-,-,-,-,-,-,-,-
2022-01-21 03:00:00,03:00:00,28.0,44.0,24.0,7.0,12.0,6.0,Baik,Baik,Baik,Baik,Baik,Baik,pm25,Baik
2022-01-21 04:00:00,04:00:00,28.0,45.5,24.0,7.0,11.5,6.0,-,-,-,-,-,-,-,-
2022-01-21 05:00:00,05:00:00,28.0,47.0,24.0,7.0,11.0,6.0,Baik,Baik,Baik,Baik,Baik,Baik,pm25,Baik
2022-01-21 06:00:00,06:00:00,28.0,50.0,24.0,8.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 07:00:00,07:00:00,29.0,52.0,24.0,8.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 08:00:00,08:00:00,30.0,53.0,24.0,8.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 09:00:00,09:00:00,32.0,55.0,24.0,8.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 10:00:00,10:00:00,33.0,55.0,24.0,8.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 11:00:00,11:00:00,34.0,56.0,24.0,8.0,10.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 12:00:00,12:00:00,34.5,56.5,24.0,8.0,9.5,6.5,-,-,-,-,-,-,-,-
2022-01-21 13:00:00,13:00:00,35.0,57.0,24.0,8.0,9.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 14:00:00,14:00:00,36.0,57.0,24.0,9.0,8.0,7.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 15:00:00,15:00:00,37.666666666666664,57.333333333333336,24.333333333333332,8.666666666666666,9.333333333333334,6.666666666666667,-,-,-,-,-,-,-,-
2022-01-21 16:00:00,16:00:00,39.333333333333336,57.666666666666664,24.666666666666668,8.333333333333334,10.666666666666666,6.333333333333333,-,-,-,-,-,-,-,-
2022-01-21 17:00:00,17:00:00,41.0,58.0,25.0,8.0,12.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 18:00:00,18:00:00,43.0,58.0,25.0,8.0,12.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 19:00:00,19:00:00,44.0,58.0,25.0,8.0,12.0,6.0,Baik,Sedang,Baik,Baik,Baik,Baik,pm25,Sedang
2022-01-21 20:00:00,20:00:00,44.20754716981132,58.264150943396224,25.0,8.018867924528301,11.981132075471699,6.0,-,-,-,-,-,-,-,-
2022-01-21 21:00:00,21:00:00,44.41509433962264,58.528301886792455,25.0,8.037735849056604,11.962264150943396,6.0,-,-,-,-,-,-,-,-
2022-01-21 22:00:00,22:00:00,44.62264150943396,58.79245283018868,25.0,8.056603773584905,11.943396226415095,6.0,-,-,-,-,-,-,-,-
2022-01-21 23:00:00,23:00:00,44.83018867924528,59.056603773584904,25.0,8.075471698113208,11.924528301886792,6.0,-,-,-,-,-,-,-,-
2022-01-22 00:00:00,,45.0377358490566,59.320754716981135,25.0,8.09433962264151,11.90566037735849,6.0,,,,,,,,
2022-01-22 01:00:00,,45.24528301886792,59.58490566037736,25.0,8.11320754716981,11.88679245283019,6.0,,,,,,,,
2022-01-22 02:00:00,,45.45283018867924,59.84905660377358,25.0,8.132075471698114,11.867924528301886,6.0,,,,,,,,
2022-01-22 03:00:00,,45.660377358490564,60.113207547169814,25.0,8.150943396226415,11.849056603773585,6.0,,,,,,,,
2022-01-22 04:00:00,,45.867924528301884,60.37735849056604,25.0,8.169811320754716,11.830188679245284,6.0,,,,,,,,
2022-01-22 05:00:00,,46.075471698113205,60.64150943396226,25.0,8.18867924528302,11.81132075471698,6.0,,,,,,,,
2022-01-22 06:00:00,,46.283018867924525,60.905660377358494,25.0,8.20754716981132,11.79245283018868,6.0,,,,,,,,
2022-01-22 07:00:00,,46.490566037735846,61.16981132075472,25.0,8.226415094339623,11.773584905660377,6.0,,,,,,,,
2022-01-22 08:00:00,,46.698113207547166,61.43396226415094,25.0,8.245283018867925,11.754716981132075,6.0,,,,,,,,
2022-01-22 09:00:00,,46.905660377358494,61.698113207547166,25.0,8.264150943396226,11.735849056603774,6.0,,,,,,,,
2022-01-22 10:00:00,,47.113207547169814,61.9622641509434,25.0,8.283018867924529,11.716981132075471,6.0,,,,,,,,
2022-01-22 11:00:00,,47.320754716981135,62.22641509433962,25.0,8.30188679245283,11.69811320754717,6.0,,,,,,,,
2022-01-22 12:00:00,,47.528301886792455,62.490566037735846,25.0,8.320754716981131,11.679245283018869,6.0,,,,,,,,
2022-01-22 13:00:00,,47.735849056603776,62.75471698113208,25.0,8.339622641509434,11.660377358490566,6.0,,,,,,,,
2022-01-22 14:00:00,,47.943396226415096,63.0188679245283,25.0,8.358490566037736,11.641509433962264,6.0,,,,,,,,
2022-01-22 15:00:00,,48.15094339622642,63.283018867924525,25.0,8.377358490566039,11.622641509433961,6.0,,,,,,,,
2022-01-22 16:00:00,,48.35849056603774,63.54716981132076,25.0,8.39622641509434,11.60377358490566,6.0,,,,,,,,
2022-01-22 17:00:00,,48.56603773584906,63.81132075471698,25.0,8.415094339622641,11.584905660377359,6.0,,,,,,,,
2022-01-22 18:00:00,,48.77358490566038,64.0754716981132,25.0,8.433962264150944,11.566037735849056,6.0,,,,,,,,
2022-01-22 19:00:00,,48.9811320754717,64.33962264150944,25.0,8.452830188679245,11.547169811320755,6.0,,,,,,,,
2022-01-22 20:00:00,,49.18867924528302,64.60377358490567,25.0,8.471698113207546,11.528301886792454,6.0,,,,,,,,
2022-01-22 21:00:00,,49.39622641509434,64.86792452830188,25.0,8.49056603773585,11.50943396226415,6.0,,,,,,,,
2022-01-22 22:00:00,,49.60377358490566,65.13207547169812,25.0,8.50943396226415,11.49056603773585,6.0,,,,,,,,
2022-01-22 23:00:00,,49.81132075471698,65.39622641509433,25.0,8.528301886792454,11.471698113207546,6.0,,,,,,,,
2022-01-23 00:00:00,,50.0188679245283,65.66037735849056,25.0,8.547169811320755,11.452830188679245,6.0,,,,,,,,
2022-01-23 01:00:00,,50.22641509433962,65.9245283018868,25.0,8.566037735849056,11.433962264150944,6.0,,,,,,,,
2022-01-23 02:00:00,,50.43396226415094,66.18867924528303,25.0,8.584905660377359,11.415094339622641,6.0,,,,,,,,
2022-01-23 03:00:00,,50.64150943396226,66.45283018867924,25.0,8.60377358490566,11.39622641509434,6.0,,,,,,,,
