datetime,station_name,ispu_pm25
3/18/2023,jagakarsa,65.75
3/18/2023,kebun_jeruk,66.71
3/18/2023,kelapa_gading,63.37
3/18/2023,lubang_buaya,68.5
3/19/2023,bundaran_hi,66.11
3/19/2023,jagakarsa,69.56
3/19/2023,kebun_jeruk,66.66
3/19/2023,kelapa_gading,67.39
3/19/2023,lubang_buaya,69.22
3/20/2023,bundaran_hi,65.43
3/20/2023,jagakarsa,68.83
3/20/2023,kebun_jeruk,66.61
3/20/2023,kelapa_gading,75.3
3/20/2023,lubang_buaya,67.63
3/21/2023,bundaran_hi,64.76
3/21/2023,jagakarsa,68.11
3/21/2023,kebun_jeruk,66.55
3/21/2023,kelapa_gading,79.21
3/21/2023,lubang_buaya,66.04
3/22/2023,bundaran_hi,64.08
3/22/2023,jagakarsa,67.38
3/22/2023,kebun_jeruk,66.5
3/22/2023,kelapa_gading,69.73
3/22/2023,lubang_buaya,64.45
3/23/2023,bundaran_hi,63.4
3/23/2023,jagakarsa,66.65
3/23/2023,kebun_jeruk,66.45
3/23/2023,kelapa_gading,57.17
3/23/2023,lubang_buaya,62.85
3/24/2023,bundaran_hi,62.72
3/24/2023,jagakarsa,65.93
3/24/2023,kebun_jeruk,66.39
3/24/2023,kelapa_gading,57.71
3/24/2023,lubang_buaya,61.26
3/25/2023,bundaran_hi,62.04
3/25/2023,jagakarsa,65.2
3/25/2023,kebun_jeruk,66.34
3/25/2023,kelapa_gading,72.44
3/25/2023,lubang_buaya,59.67
3/26/2023,bundaran_hi,61.37
3/26/2023,jagakarsa,64.48
3/26/2023,kebun_jeruk,66.29
3/26/2023,kelapa_gading,69.42
3/26/2023,lubang_buaya,58.08
3/27/2023,bundaran_hi,60.69
3/27/2023,jagakarsa,63.75
3/27/2023,kebun_jeruk,66.24
3/27/2023,kelapa_gading,56.38
3/27/2023,lubang_buaya,56.49
3/28/2023,bundaran_hi,60.01
3/28/2023,jagakarsa,63.03
3/28/2023,kebun_jeruk,66.18
3/28/2023,kelapa_gading,68.73
3/28/2023,lubang_buaya,54.89
3/29/2023,bundaran_hi,59.33
3/29/2023,jagakarsa,62.3
3/29/2023,kebun_jeruk,66.13
3/29/2023,kelapa_gading,74.28
3/29/2023,lubang_buaya,53.3
3/30/2023,bundaran_hi,58.66
3/30/2023,jagakarsa,61.58
3/30/2023,kebun_jeruk,66.08
3/30/2023,kelapa_gading,72.05
3/30/2023,lubang_buaya,51.71
3/31/2023,bundaran_hi,57.98
3/31/2023,jagakarsa,60.85
3/31/2023,kebun_jeruk,66.02
3/31/2023,kelapa_gading,63.82
3/31/2023,lubang_buaya,50.12
4/1/2023,bundaran_hi,57.3
4/1/2023,jagakarsa,60.13
4/1/2023,kebun_jeruk,65.97
4/1/2023,kelapa_gading,52.18
4/1/2023,lubang_buaya,48.53
4/2/2023,bundaran_hi,56.62
4/2/2023,jagakarsa,59.4
4/2/2023,kebun_jeruk,65.92
4/2/2023,kelapa_gading,39.5
4/2/2023,lubang_buaya,46.94
4/3/2023,bundaran_hi,55.94
4/3/2023,jagakarsa,58.68
4/3/2023,kebun_jeruk,65.86
4/3/2023,kelapa_gading,66.73
4/3/2023,lubang_buaya,45.34
4/4/2023,bundaran_hi,55.27
4/4/2023,jagakarsa,57.95
4/4/2023,kebun_jeruk,65.81
4/4/2023,kelapa_gading,67.15
4/4/2023,lubang_buaya,43.75
4/5/2023,bundaran_hi,54.59
4/5/2023,jagakarsa,57.23
4/5/2023,kebun_jeruk,65.76
4/5/2023,kelapa_gading,60.37
4/5/2023,lubang_buaya,42.16
4/6/2023,bundaran_hi,53.91
4/6/2023,jagakarsa,56.5
4/6/2023,kebun_jeruk,65.71
4/6/2023,kelapa_gading,67.43
4/6/2023,lubang_buaya,40.57
4/7/2023,bundaran_hi,53.23
4/7/2023,jagakarsa,55.78
4/7/2023,kebun_jeruk,65.65
4/7/2023,kelapa_gading,57.15
4/7/2023,lubang_buaya,38.98
4/8/2023,bundaran_hi,52.56
4/8/2023,jagakarsa,55.05
4/8/2023,kebun_jeruk,65.6
4/8/2023,kelapa_gading,78.91
4/8/2023,lubang_buaya,37.38
4/9/2023,bundaran_hi,51.88
4/9/2023,jagakarsa,54.33
4/9/2023,kebun_jeruk,65.55
4/9/2023,kelapa_gading,83.14
4/9/2023,lubang_buaya,35.79
4/10/2023,bundaran_hi,51.2
4/10/2023,jagakarsa,53.6
4/10/2023,kebun_jeruk,65.49
4/10/2023,kelapa_gading,53.05
4/10/2023,lubang_buaya,34.2
4/11/2023,bundaran_hi,46.47
4/11/2023,jagakarsa,45.6
4/11/2023,kebun_jeruk,65.44
4/11/2023,kelapa_gading,42.5
4/11/2023,lubang_buaya,31.87
4/12/2023,bundaran_hi,52.3
4/12/2023,jagakarsa,52.3
4/12/2023,kebun_jeruk,65.39
4/12/2023,kelapa_gading,31.95
4/12/2023,lubang_buaya,35.2
4/13/2023,bundaran_hi,48
4/13/2023,jagakarsa,58.42
4/13/2023,kebun_jeruk,65.33
4/13/2023,kelapa_gading,37.13
4/13/2023,lubang_buaya,36
4/14/2023,bundaran_hi,62.9
4/14/2023,jagakarsa,63.4
4/14/2023,kebun_jeruk,65.28
4/14/2023,kelapa_gading,50.12
4/14/2023,lubang_buaya,54.2
4/15/2023,bundaran_hi,85.83
4/15/2023,jagakarsa,58.17
4/15/2023,kebun_jeruk,65.23
4/15/2023,kelapa_gading,65.2
4/15/2023,lubang_buaya,75.33
4/16/2023,bundaran_hi,65.17
4/16/2023,jagakarsa,61.33
4/16/2023,kebun_jeruk,65.18
4/16/2023,kelapa_gading,65.52
4/16/2023,lubang_buaya,64.17
4/17/2023,bundaran_hi,58.42
4/17/2023,jagakarsa,61.67
4/17/2023,kebun_jeruk,65.12
4/17/2023,kelapa_gading,52.69
4/17/2023,lubang_buaya,56.75
4/18/2023,bundaran_hi,72.78
4/18/2023,jagakarsa,63.22
4/18/2023,kebun_jeruk,65.07
4/18/2023,kelapa_gading,65.02
4/18/2023,lubang_buaya,69.22
4/19/2023,bundaran_hi,71
4/19/2023,jagakarsa,66.55
4/19/2023,kebun_jeruk,65.02
4/19/2023,kelapa_gading,73.49
4/19/2023,lubang_buaya,72.09
4/20/2023,bundaran_hi,64.58
4/20/2023,jagakarsa,63.25
4/20/2023,kebun_jeruk,64.96
4/20/2023,kelapa_gading,70.33
4/20/2023,lubang_buaya,68.58
4/21/2023,bundaran_hi,69.46
4/21/2023,jagakarsa,10.15
4/21/2023,kebun_jeruk,64.91
4/21/2023,kelapa_gading,75.46
4/21/2023,lubang_buaya,73.23
4/22/2023,bundaran_hi,70.21
4/22/2023,jagakarsa,13.67
4/22/2023,kebun_jeruk,64.86
4/22/2023,kelapa_gading,72.42
4/22/2023,lubang_buaya,73.78
4/23/2023,bundaran_hi,70.95
4/23/2023,jagakarsa,17.18
4/23/2023,kebun_jeruk,64.8
4/23/2023,kelapa_gading,70.54
4/23/2023,lubang_buaya,74.33
4/24/2023,bundaran_hi,71.7
4/24/2023,jagakarsa,20.7
4/24/2023,kebun_jeruk,64.75
4/24/2023,kelapa_gading,72.35
4/24/2023,lubang_buaya,74.87
4/25/2023,bundaran_hi,72.44
4/25/2023,jagakarsa,24.21
4/25/2023,kebun_jeruk,64.7
4/25/2023,kelapa_gading,61.41
4/25/2023,lubang_buaya,75.42
4/26/2023,bundaran_hi,73.19
4/26/2023,jagakarsa,27.73
4/26/2023,kebun_jeruk,64.65
4/26/2023,kelapa_gading,55.44
4/26/2023,lubang_buaya,75.97
4/27/2023,bundaran_hi,73.93
4/27/2023,jagakarsa,31.24
4/27/2023,kebun_jeruk,64.59
4/27/2023,kelapa_gading,66.94
4/27/2023,lubang_buaya,76.51
4/28/2023,bundaran_hi,74.68
4/28/2023,jagakarsa,34.75
4/28/2023,kebun_jeruk,64.54
4/28/2023,kelapa_gading,61.31
4/28/2023,lubang_buaya,77.06
4/29/2023,bundaran_hi,75.42
4/29/2023,jagakarsa,38.27
4/29/2023,kebun_jeruk,64.49
4/29/2023,kelapa_gading,71.35
4/29/2023,lubang_buaya,77.61
4/30/2023,bundaran_hi,76.17
4/30/2023,jagakarsa,41.78
4/30/2023,kebun_jeruk,64.43
4/30/2023,kelapa_gading,88.36
4/30/2023,lubang_buaya,78.16
5/1/2023,bundaran_hi,76.92
5/1/2023,jagakarsa,45.3
5/1/2023,kebun_jeruk,64.38
5/1/2023,kelapa_gading,74.93
5/1/2023,lubang_buaya,78.7
5/2/2023,bundaran_hi,77.66
5/2/2023,jagakarsa,48.81
5/2/2023,kebun_jeruk,64.33
5/2/2023,kelapa_gading,92.28
5/2/2023,lubang_buaya,79.25
5/3/2023,bundaran_hi,78.41
5/3/2023,jagakarsa,52.33
5/3/2023,kebun_jeruk,64.28
5/3/2023,kelapa_gading,89.92
5/3/2023,lubang_buaya,79.8
5/4/2023,bundaran_hi,79.15
5/4/2023,jagakarsa,55.84
5/4/2023,kebun_jeruk,64.22
5/4/2023,kelapa_gading,60.23
5/4/2023,lubang_buaya,80.35
5/5/2023,bundaran_hi,79.9
5/5/2023,jagakarsa,59.35
5/5/2023,kebun_jeruk,64.17
5/5/2023,kelapa_gading,61.22
5/5/2023,lubang_buaya,80.89
5/6/2023,bundaran_hi,80.64
5/6/2023,jagakarsa,62.87
5/6/2023,kebun_jeruk,64.12
5/6/2023,kelapa_gading,72.19
5/6/2023,lubang_buaya,81.44
5/7/2023,bundaran_hi,81.39
5/7/2023,jagakarsa,66.38
5/7/2023,kebun_jeruk,64.06
5/7/2023,kelapa_gading,77.46
5/7/2023,lubang_buaya,81.99
5/8/2023,bundaran_hi,82.13
5/8/2023,jagakarsa,69.9
5/8/2023,kebun_jeruk,64.01
5/8/2023,kelapa_gading,76.93
5/8/2023,lubang_buaya,82.54
5/9/2023,bundaran_hi,82.88
5/9/2023,jagakarsa,73.41
5/9/2023,kebun_jeruk,63.96
5/9/2023,kelapa_gading,69.28
5/9/2023,lubang_buaya,83.08
5/10/2023,bundaran_hi,83.62
5/10/2023,jagakarsa,76.93
5/10/2023,kebun_jeruk,63.9
5/10/2023,kelapa_gading,92.15
5/10/2023,lubang_buaya,83.63
5/11/2023,bundaran_hi,84.37
5/11/2023,jagakarsa,80.44
5/11/2023,kebun_jeruk,63.85
5/11/2023,kelapa_gading,95.4
5/11/2023,lubang_buaya,84.18
5/12/2023,bundaran_hi,85.12
5/12/2023,jagakarsa,83.96
5/12/2023,kebun_jeruk,63.8
5/12/2023,kelapa_gading,60.55
5/12/2023,lubang_buaya,84.72
5/13/2023,bundaran_hi,85.86
5/13/2023,jagakarsa,87.47
5/13/2023,kebun_jeruk,63.75
5/13/2023,kelapa_gading,57.63
5/13/2023,lubang_buaya,85.27
5/14/2023,bundaran_hi,86.61
5/14/2023,jagakarsa,90.98
5/14/2023,kebun_jeruk,63.69
5/14/2023,kelapa_gading,67.93
5/14/2023,lubang_buaya,85.82
5/15/2023,bundaran_hi,87.35
5/15/2023,jagakarsa,94.5
5/15/2023,kebun_jeruk,63.64
5/15/2023,kelapa_gading,72.68
5/15/2023,lubang_buaya,86.37
5/16/2023,bundaran_hi,88.1
5/16/2023,jagakarsa,98.01
5/16/2023,kebun_jeruk,63.59
5/16/2023,kelapa_gading,81.37
5/16/2023,lubang_buaya,86.91
5/17/2023,bundaran_hi,88.84
5/17/2023,jagakarsa,101.53
5/17/2023,kebun_jeruk,63.53
5/17/2023,kelapa_gading,83.68
5/17/2023,lubang_buaya,87.46
5/18/2023,bundaran_hi,89.59
5/18/2023,jagakarsa,105.04
5/18/2023,kebun_jeruk,63.48
5/18/2023,kelapa_gading,93.67
5/18/2023,lubang_buaya,88.01
5/19/2023,bundaran_hi,90.33
5/19/2023,jagakarsa,108.56
5/19/2023,kebun_jeruk,63.43
5/19/2023,kelapa_gading,91.22
5/19/2023,lubang_buaya,88.56
5/20/2023,bundaran_hi,95.82
5/20/2023,jagakarsa,96.36
5/20/2023,kebun_jeruk,63.37
5/20/2023,kelapa_gading,98.09
5/20/2023,lubang_buaya,93.18
5/21/2023,bundaran_hi,98.45
5/21/2023,jagakarsa,89.18
5/21/2023,kebun_jeruk,63.32
5/21/2023,kelapa_gading,98.46
5/21/2023,lubang_buaya,97.82
5/22/2023,bundaran_hi,86.46
5/22/2023,jagakarsa,76.31
5/22/2023,kebun_jeruk,63.27
5/22/2023,kelapa_gading,96.4
5/22/2023,lubang_buaya,87.54
5/23/2023,bundaran_hi,56.29
5/23/2023,jagakarsa,49.57
5/23/2023,kebun_jeruk,63.22
5/23/2023,kelapa_gading,106.21
5/23/2023,lubang_buaya,58.86
5/24/2023,bundaran_hi,101.33
5/24/2023,jagakarsa,115.33
5/24/2023,kebun_jeruk,63.16
5/24/2023,kelapa_gading,99.65
5/24/2023,lubang_buaya,99.67
5/25/2023,bundaran_hi,95.73
5/25/2023,jagakarsa,103.73
5/25/2023,kebun_jeruk,63.11
5/25/2023,kelapa_gading,102.21
5/25/2023,lubang_buaya,99.36
5/26/2023,bundaran_hi,98.25
5/26/2023,jagakarsa,89.67
5/26/2023,kebun_jeruk,63.06
5/26/2023,kelapa_gading,100.96
5/26/2023,lubang_buaya,101.67
5/27/2023,bundaran_hi,97.55
5/27/2023,jagakarsa,99.64
5/27/2023,kebun_jeruk,63
5/27/2023,kelapa_gading,99.71
5/27/2023,lubang_buaya,95.18
5/28/2023,bundaran_hi,88.08
5/28/2023,jagakarsa,101
5/28/2023,kebun_jeruk,62.95
5/28/2023,kelapa_gading,98.46
5/28/2023,lubang_buaya,84.46
5/29/2023,bundaran_hi,96.71
5/29/2023,jagakarsa,104.57
5/29/2023,kebun_jeruk,62.9
5/29/2023,kelapa_gading,97.21
5/29/2023,lubang_buaya,91.79
5/30/2023,bundaran_hi,94.38
5/30/2023,jagakarsa,109.23
5/30/2023,kebun_jeruk,62.84
5/30/2023,kelapa_gading,95.95
5/30/2023,lubang_buaya,94.54
5/31/2023,bundaran_hi,89.67
5/31/2023,jagakarsa,85.67
5/31/2023,kebun_jeruk,62.79
5/31/2023,kelapa_gading,94.7
5/31/2023,lubang_buaya,97.17
6/1/2023,bundaran_hi,87.62
6/1/2023,jagakarsa,76.31
6/1/2023,kebun_jeruk,62.74
6/1/2023,kelapa_gading,93.45
6/1/2023,lubang_buaya,96.81
6/2/2023,bundaran_hi,89
6/2/2023,jagakarsa,92.93
6/2/2023,kebun_jeruk,62.69
6/2/2023,kelapa_gading,94.56
6/2/2023,lubang_buaya,95
6/3/2023,bundaran_hi,90.33
6/3/2023,jagakarsa,99.33
6/3/2023,kebun_jeruk,62.63
6/3/2023,kelapa_gading,98.41
6/3/2023,lubang_buaya,91
6/4/2023,bundaran_hi,87.78
6/4/2023,jagakarsa,96.94
6/4/2023,kebun_jeruk,62.58
6/4/2023,kelapa_gading,88.17
6/4/2023,lubang_buaya,89.67
6/5/2023,bundaran_hi,85.22
6/5/2023,jagakarsa,94.56
6/5/2023,kebun_jeruk,62.53
6/5/2023,kelapa_gading,86.78
6/5/2023,lubang_buaya,88.33
6/6/2023,bundaran_hi,82.67
6/6/2023,jagakarsa,92.17
6/6/2023,kebun_jeruk,62.47
6/6/2023,kelapa_gading,84.88
6/6/2023,lubang_buaya,87
6/7/2023,bundaran_hi,80.11
6/7/2023,jagakarsa,89.78
6/7/2023,kebun_jeruk,62.42
6/7/2023,kelapa_gading,85.32
6/7/2023,lubang_buaya,85.67
6/8/2023,bundaran_hi,77.56
6/8/2023,jagakarsa,87.39
6/8/2023,kebun_jeruk,62.37
6/8/2023,kelapa_gading,87.35
6/8/2023,lubang_buaya,84.33
6/9/2023,bundaran_hi,75
6/9/2023,jagakarsa,85
6/9/2023,kebun_jeruk,62.31
6/9/2023,kelapa_gading,86.37
6/9/2023,lubang_buaya,83
6/10/2023,bundaran_hi,80.17
6/10/2023,jagakarsa,85.35
6/10/2023,kebun_jeruk,62.26
6/10/2023,kelapa_gading,78.16
6/10/2023,lubang_buaya,86.17
6/11/2023,bundaran_hi,85.33
6/11/2023,jagakarsa,85.7
6/11/2023,kebun_jeruk,62.21
6/11/2023,kelapa_gading,89.76
6/11/2023,lubang_buaya,89.33
6/12/2023,bundaran_hi,90.5
6/12/2023,jagakarsa,86.05
6/12/2023,kebun_jeruk,62.16
6/12/2023,kelapa_gading,91.16
6/12/2023,lubang_buaya,92.5
6/13/2023,bundaran_hi,81.8
6/13/2023,jagakarsa,86.4
6/13/2023,kebun_jeruk,62.1
6/13/2023,kelapa_gading,24.9
6/13/2023,lubang_buaya,84.8
6/14/2023,bundaran_hi,81.19
6/14/2023,jagakarsa,85.62
6/14/2023,kebun_jeruk,62.05
6/14/2023,kelapa_gading,86.6
6/14/2023,lubang_buaya,84.52
6/15/2023,bundaran_hi,88.12
6/15/2023,jagakarsa,80
6/15/2023,kebun_jeruk,62
6/15/2023,kelapa_gading,95.09
6/15/2023,lubang_buaya,93.62
6/16/2023,bundaran_hi,79.4
6/16/2023,jagakarsa,85.85
6/16/2023,kebun_jeruk,61.94
6/16/2023,kelapa_gading,91.7
6/16/2023,lubang_buaya,85.6
6/17/2023,bundaran_hi,80.82
6/17/2023,jagakarsa,72.05
6/17/2023,kebun_jeruk,61.89
6/17/2023,kelapa_gading,84.82
6/17/2023,lubang_buaya,72.73
6/18/2023,bundaran_hi,88.29
6/18/2023,jagakarsa,91.64
6/18/2023,kebun_jeruk,61.84
6/18/2023,kelapa_gading,93.31
6/18/2023,lubang_buaya,88.21
6/19/2023,bundaran_hi,67.58
6/19/2023,jagakarsa,65.58
6/19/2023,kebun_jeruk,61.78
6/19/2023,kelapa_gading,74.6
6/19/2023,lubang_buaya,70.42
6/20/2023,bundaran_hi,74.52
6/20/2023,jagakarsa,63.05
6/20/2023,kebun_jeruk,61.73
6/20/2023,kelapa_gading,76.19
6/20/2023,lubang_buaya,73.52
6/21/2023,bundaran_hi,86.07
6/21/2023,jagakarsa,82.93
6/21/2023,kebun_jeruk,61.68
6/21/2023,kelapa_gading,89.75
6/21/2023,lubang_buaya,85.64
6/22/2023,bundaran_hi,97.06
6/22/2023,jagakarsa,95.41
6/22/2023,kebun_jeruk,61.63
6/22/2023,kelapa_gading,101.01
6/22/2023,lubang_buaya,85.71
6/23/2023,bundaran_hi,81
6/23/2023,jagakarsa,76.86
6/23/2023,kebun_jeruk,61.57
6/23/2023,kelapa_gading,87.35
6/23/2023,lubang_buaya,87.76
6/24/2023,bundaran_hi,74.5
6/24/2023,jagakarsa,76.29
6/24/2023,kebun_jeruk,61.52
6/24/2023,kelapa_gading,77.77
6/24/2023,lubang_buaya,75.36
6/25/2023,bundaran_hi,76.29
6/25/2023,jagakarsa,71.18
6/25/2023,kebun_jeruk,61.47
6/25/2023,kelapa_gading,80.4
6/25/2023,lubang_buaya,74.93
6/26/2023,bundaran_hi,78.07
6/26/2023,jagakarsa,66.07
6/26/2023,kebun_jeruk,61.41
6/26/2023,kelapa_gading,87.74
6/26/2023,lubang_buaya,74.5
6/27/2023,bundaran_hi,92.19
6/27/2023,jagakarsa,71.95
6/27/2023,kebun_jeruk,61.36
6/27/2023,kelapa_gading,95.02
6/27/2023,lubang_buaya,90.1
6/28/2023,bundaran_hi,71
6/28/2023,jagakarsa,57.67
6/28/2023,kebun_jeruk,61.31
6/28/2023,kelapa_gading,78.86
6/28/2023,lubang_buaya,69.57
6/29/2023,bundaran_hi,57.44
6/29/2023,jagakarsa,49.06
6/29/2023,kebun_jeruk,61.26
6/29/2023,kelapa_gading,57.74
6/29/2023,lubang_buaya,56.94
6/30/2023,bundaran_hi,62.59
6/30/2023,jagakarsa,54.24
6/30/2023,kebun_jeruk,61.2
6/30/2023,kelapa_gading,61.86
6/30/2023,lubang_buaya,59.71
7/1/2023,bundaran_hi,81.86
7/1/2023,jagakarsa,76.05
7/1/2023,kebun_jeruk,61.15
7/1/2023,kelapa_gading,77.61
7/1/2023,lubang_buaya,77.76
7/2/2023,bundaran_hi,83.3
7/2/2023,jagakarsa,81.55
7/2/2023,kebun_jeruk,61.1
7/2/2023,kelapa_gading,91.94
7/2/2023,lubang_buaya,78.25
7/3/2023,bundaran_hi,79.15
7/3/2023,jagakarsa,73.9
7/3/2023,kebun_jeruk,61.04
7/3/2023,kelapa_gading,81.97
7/3/2023,lubang_buaya,75.65
7/4/2023,bundaran_hi,77.7
7/4/2023,jagakarsa,72.8
7/4/2023,kebun_jeruk,60.99
7/4/2023,kelapa_gading,85.18
7/4/2023,lubang_buaya,75.1
7/5/2023,bundaran_hi,92.21
7/5/2023,jagakarsa,12.47
7/5/2023,kebun_jeruk,60.94
7/5/2023,kelapa_gading,90.45
7/5/2023,lubang_buaya,101.32
7/6/2023,bundaran_hi,102.76
7/6/2023,jagakarsa,107.19
7/6/2023,kebun_jeruk,60.88
7/6/2023,kelapa_gading,108.81
7/6/2023,lubang_buaya,92.14
7/7/2023,bundaran_hi,93.78
7/7/2023,jagakarsa,92.94
7/7/2023,kebun_jeruk,60.83
7/7/2023,kelapa_gading,99.79
7/7/2023,lubang_buaya,82.06
7/8/2023,bundaran_hi,71.43
7/8/2023,jagakarsa,69.33
7/8/2023,kebun_jeruk,60.78
7/8/2023,kelapa_gading,86.59
7/8/2023,lubang_buaya,72.24
7/9/2023,bundaran_hi,67.05
7/9/2023,jagakarsa,58.3
7/9/2023,kebun_jeruk,60.73
7/9/2023,kelapa_gading,72.27
7/9/2023,lubang_buaya,70.25
7/10/2023,bundaran_hi,63.9
7/10/2023,jagakarsa,65.95
7/10/2023,kebun_jeruk,60.67
7/10/2023,kelapa_gading,69.87
7/10/2023,lubang_buaya,68.05
7/11/2023,bundaran_hi,71.25
7/11/2023,jagakarsa,78.3
7/11/2023,kebun_jeruk,60.62
7/11/2023,kelapa_gading,75.15
7/11/2023,lubang_buaya,80.3
7/12/2023,bundaran_hi,85.85
7/12/2023,jagakarsa,88.25
7/12/2023,kebun_jeruk,60.57
7/12/2023,kelapa_gading,78.6
7/12/2023,lubang_buaya,86.55
7/13/2023,bundaran_hi,93.78
7/13/2023,jagakarsa,81.39
7/13/2023,kebun_jeruk,60.51
7/13/2023,kelapa_gading,45.08
7/13/2023,lubang_buaya,92.22
7/14/2023,bundaran_hi,91.81
7/14/2023,jagakarsa,77.95
7/14/2023,kebun_jeruk,60.46
7/14/2023,kelapa_gading,96.06
7/14/2023,lubang_buaya,86.48
7/15/2023,bundaran_hi,82.21
7/15/2023,jagakarsa,64.37
7/15/2023,kebun_jeruk,60.41
7/15/2023,kelapa_gading,86.72
7/15/2023,lubang_buaya,78.16
7/16/2023,bundaran_hi,80.95
7/16/2023,jagakarsa,64.65
7/16/2023,kebun_jeruk,60.35
7/16/2023,kelapa_gading,77.99
7/16/2023,lubang_buaya,74.55
7/17/2023,bundaran_hi,76
7/17/2023,jagakarsa,64.84
7/17/2023,kebun_jeruk,60.3
7/17/2023,kelapa_gading,77.38
7/17/2023,lubang_buaya,71.37
7/18/2023,bundaran_hi,86.57
7/18/2023,jagakarsa,82.38
7/18/2023,kebun_jeruk,60.25
7/18/2023,kelapa_gading,75.58
7/18/2023,lubang_buaya,90.86
7/19/2023,bundaran_hi,84.85
7/19/2023,jagakarsa,79.15
7/19/2023,kebun_jeruk,60.2
7/19/2023,kelapa_gading,73.77
7/19/2023,lubang_buaya,87.15
7/20/2023,bundaran_hi,80.2
7/20/2023,jagakarsa,72.4
7/20/2023,kebun_jeruk,60.14
7/20/2023,kelapa_gading,71.96
7/20/2023,lubang_buaya,53.4
7/21/2023,bundaran_hi,93.8
7/21/2023,jagakarsa,90
7/21/2023,kebun_jeruk,60.09
7/21/2023,kelapa_gading,70.15
7/21/2023,lubang_buaya,79.35
7/22/2023,bundaran_hi,108.38
7/22/2023,jagakarsa,103.67
7/22/2023,kebun_jeruk,60.04
7/22/2023,kelapa_gading,68.34
7/22/2023,lubang_buaya,92.57
7/23/2023,bundaran_hi,86.8
7/23/2023,jagakarsa,86.8
7/23/2023,kebun_jeruk,59.98
7/23/2023,kelapa_gading,66.54
7/23/2023,lubang_buaya,78.4
7/24/2023,bundaran_hi,79.68
7/24/2023,jagakarsa,84.26
7/24/2023,kebun_jeruk,59.93
7/24/2023,kelapa_gading,64.73
7/24/2023,lubang_buaya,77.63
7/25/2023,bundaran_hi,97.6
7/25/2023,jagakarsa,96.07
7/25/2023,kebun_jeruk,59.88
7/25/2023,kelapa_gading,62.92
7/25/2023,lubang_buaya,91.53
7/26/2023,bundaran_hi,95.73
7/26/2023,jagakarsa,88.77
7/26/2023,kebun_jeruk,59.82
7/26/2023,kelapa_gading,104.2
7/26/2023,lubang_buaya,90.32
7/27/2023,bundaran_hi,101.95
7/27/2023,jagakarsa,98.05
7/27/2023,kebun_jeruk,59.77
7/27/2023,kelapa_gading,101.21
7/27/2023,lubang_buaya,103.5
7/28/2023,bundaran_hi,97.55
7/28/2023,jagakarsa,93.5
7/28/2023,kebun_jeruk,59.72
7/28/2023,kelapa_gading,109.48
7/28/2023,lubang_buaya,100.25
7/29/2023,bundaran_hi,39.86
7/29/2023,jagakarsa,78.81
7/29/2023,kebun_jeruk,59.67
7/29/2023,kelapa_gading,97.09
7/29/2023,lubang_buaya,97.14
7/30/2023,bundaran_hi,44.17
7/30/2023,jagakarsa,79.94
7/30/2023,kebun_jeruk,59.61
7/30/2023,kelapa_gading,93.51
7/30/2023,lubang_buaya,92.44
7/31/2023,bundaran_hi,67.95
7/31/2023,jagakarsa,72.7
7/31/2023,kebun_jeruk,59.56
7/31/2023,kelapa_gading,90.57
7/31/2023,lubang_buaya,84.05
8/1/2023,bundaran_hi,80.45
8/1/2023,jagakarsa,71.9
8/1/2023,kebun_jeruk,59.51
8/1/2023,kelapa_gading,84.73
8/1/2023,lubang_buaya,80.7
8/2/2023,bundaran_hi,74.11
8/2/2023,jagakarsa,74.58
8/2/2023,kebun_jeruk,59.45
8/2/2023,kelapa_gading,76.82
8/2/2023,lubang_buaya,78.05
8/3/2023,bundaran_hi,82.43
8/3/2023,jagakarsa,83.76
8/3/2023,kebun_jeruk,59.4
8/3/2023,kelapa_gading,85.24
8/3/2023,lubang_buaya,77.95
8/4/2023,bundaran_hi,89.78
8/4/2023,jagakarsa,82.06
8/4/2023,kebun_jeruk,59.35
8/4/2023,kelapa_gading,92.56
8/4/2023,lubang_buaya,86.83
8/5/2023,bundaran_hi,89.72
8/5/2023,jagakarsa,76.17
8/5/2023,kebun_jeruk,59.29
8/5/2023,kelapa_gading,87.25
8/5/2023,lubang_buaya,85.33
8/6/2023,bundaran_hi,96.14
8/6/2023,jagakarsa,80.24
8/6/2023,kebun_jeruk,59.24
8/6/2023,kelapa_gading,84.03
8/6/2023,lubang_buaya,89.33
8/7/2023,bundaran_hi,110.76
8/7/2023,jagakarsa,108.12
8/7/2023,kebun_jeruk,59.19
8/7/2023,kelapa_gading,107.57
8/7/2023,lubang_buaya,95.18
8/8/2023,bundaran_hi,95.55
8/8/2023,jagakarsa,90.3
8/8/2023,kebun_jeruk,59.14
8/8/2023,kelapa_gading,103.24
8/8/2023,lubang_buaya,85.75
8/9/2023,bundaran_hi,79.2
8/9/2023,jagakarsa,74.15
8/9/2023,kebun_jeruk,59.08
8/9/2023,kelapa_gading,85.36
8/9/2023,lubang_buaya,72.5
8/10/2023,bundaran_hi,85.56
8/10/2023,jagakarsa,76
8/10/2023,kebun_jeruk,59.03
8/10/2023,kelapa_gading,85.56
8/10/2023,lubang_buaya,79.06
8/11/2023,bundaran_hi,97.35
8/11/2023,jagakarsa,88.82
8/11/2023,kebun_jeruk,58.98
8/11/2023,kelapa_gading,97.41
8/11/2023,lubang_buaya,88.35
8/12/2023,bundaran_hi,95.95
8/12/2023,jagakarsa,94.24
8/12/2023,kebun_jeruk,58.92
8/12/2023,kelapa_gading,95.74
