datetime,ISPU PM2.5,temp,dew,humidity,precip,windspeed,AOD
2/15/2023,28.33,26.076,23.256,84.5,0.393,3.465,0.370
2/16/2023,34.14,25.640,23.332,87.1,1.1,3.426,0.215
2/17/2023,38.67,26.260,23.280,83.7,0.164,2.223,0.220
2/18/2023,59.11,26.609,23.700,84.1,0.235,1.903,0.327
2/19/2023,68.91,26.778,23.842,84,0.02,2.716,0.226
2/20/2023,52.45,26.876,23.389,81.2,0.392,3.571,0.516
2/21/2023,39.58,26.132,23.400,84.9,0.97,2.979,0.430
2/22/2023,36.91,25.791,23.621,87.8,0.196,2.801,0.575
2/23/2023,40.56,25.687,23.617,88.4,1.306,2.722,0.335
2/24/2023,33.43,25.408,23.843,91.1,3.734,2.651,0.418
2/25/2023,47.8,26.040,23.298,84.9,1.064,3.009,0.682
2/26/2023,42.93,25.796,23.717,88.3,2.118,3.452,0.535
2/27/2023,35.6,25.759,23.305,86.3,1.023,3.639,0.413
2/28/2023,47.43,25.627,23.406,87.6,1.141,3.196,0.389
3/1/2023,41.83,25.660,23.424,87.52419355,2.045,3.161,0.366
3/2/2023,38.11,25.693,23.442,87.4483871,1.319,3.126,0.342
3/3/2023,40.33,25.727,23.460,87.37258065,1.686,3.091,0.318
3/4/2023,41,25.760,23.478,87.29677419,0.079,3.056,0.294
3/5/2023,46.25,25.793,23.496,87.22096774,0.111,3.021,0.302
3/6/2023,47.45,25.827,23.514,87.14516129,0,2.985,0.434
3/7/2023,50.73,25.860,23.532,87.06935484,0.118,2.950,0.567
3/8/2023,43.44,25.893,23.550,86.99354839,0.383,2.915,0.556
3/9/2023,57.62,25.926,23.568,86.91774194,0.394,2.880,0.546
3/10/2023,51.67,25.960,23.586,86.84193548,0,2.845,0.535
3/11/2023,64.12,25.993,23.604,86.76612903,0.001,2.810,0.524
3/12/2023,92.64,26.026,23.621,86.69032258,0,2.775,0.514
3/13/2023,77.7,26.060,23.639,86.61451613,0,2.740,0.503
3/14/2023,60,26.093,23.657,86.53870968,0.006,2.705,0.492
3/15/2023,48.6,26.126,23.675,86.46290323,0.517,2.670,0.482
3/16/2023,78.5,26.159,23.693,86.38709677,0,2.634,0.471
3/17/2023,64.11,26.193,23.711,86.31129032,0,2.599,0.460
3/18/2023,68.5,26.226,23.729,86.23548387,0,2.564,0.450
3/19/2023,69.22,26.259,23.747,86.15967742,0,2.529,0.439
3/20/2023,67.63,26.293,23.765,86.08387097,0,2.494,0.428
3/21/2023,66.04,26.326,23.783,86.00806452,0,2.459,0.418
3/22/2023,64.45,26.359,23.801,85.93225806,0,2.424,0.407
3/23/2023,62.85,26.392,23.819,85.85645161,0,2.389,0.396
3/24/2023,61.26,26.426,23.837,85.78064516,0,2.354,0.386
3/25/2023,59.67,26.459,23.855,85.70483871,1.803,2.318,0.234
3/26/2023,58.08,26.492,23.873,85.62903226,0.118,2.283,0.231
3/27/2023,56.49,26.526,23.891,85.55322581,0.197,2.248,0.228
3/28/2023,54.89,26.559,23.909,85.47741935,0,2.213,0.226
3/29/2023,53.3,26.592,23.927,85.4016129,0.334,2.178,0.223
3/30/2023,51.71,26.625,23.945,85.32580645,0.146,2.143,0.220
3/31/2023,50.12,26.659,23.963,85.25,0.001,2.108,0.217
4/1/2023,48.53,26.692,23.981,85.17419355,0.039,2.073,0.214
4/2/2023,46.94,26.725,23.999,85.0983871,0,2.038,0.201
4/3/2023,45.34,26.759,24.017,85.02258065,0.706,2.003,0.146
4/4/2023,43.75,26.792,24.035,84.94677419,0,1.967,0.754
4/5/2023,42.16,26.825,24.052,84.87096774,0,1.932,0.706
4/6/2023,40.57,26.858,24.070,84.79516129,0,1.897,1.137
4/7/2023,38.98,26.892,24.088,84.71935484,0,1.862,0.562
4/8/2023,37.38,26.925,24.106,84.64354839,0,1.827,0.550
4/9/2023,35.79,26.958,24.124,84.56774194,0,1.792,0.537
4/10/2023,34.2,26.992,24.142,84.49193548,0.118,1.757,0.562
4/11/2023,31.87,27.025,24.160,84.41612903,0,1.722,0.583
4/12/2023,35.2,27.058,24.178,84.34032258,0.001,1.687,0.500
4/13/2023,36,27.091,24.196,84.26451613,0,1.652,0.500
4/14/2023,54.2,27.125,24.214,84.18870968,2.612,1.616,0.750
4/15/2023,75.33,27.158,24.232,84.11290323,0.078,1.581,0.603
4/16/2023,64.17,27.191,24.250,84.03709677,0.472,1.546,0.455
4/17/2023,56.75,27.225,24.268,83.96129032,0,1.511,0.370
4/18/2023,69.22,27.258,24.286,83.88548387,0.512,1.476,0.300
4/19/2023,72.09,27.291,24.304,83.80967742,1.195,1.441,0.285
4/20/2023,68.58,27.324,24.322,83.73387097,0.157,1.406,0.353
4/21/2023,73.23,27.358,24.340,83.65806452,0.09,1.371,0.621
4/22/2023,73.78,27.391,24.358,83.58225806,0,1.336,0.250
4/23/2023,74.33,27.424,24.376,83.50645161,0.157,1.300,0.345
4/24/2023,74.87,27.458,24.394,83.43064516,0.394,1.265,0.416
4/25/2023,75.42,27.491,24.412,83.35483871,0,1.230,0.299
4/26/2023,75.97,27.524,24.430,83.27903226,0.039,1.195,0.386
4/27/2023,76.51,27.557,24.448,83.20322581,0,1.160,0.319
4/28/2023,77.06,27.591,24.465,83.12741935,0.002,1.125,0.252
4/29/2023,77.61,27.624,24.483,83.0516129,0,1.090,0.458
4/30/2023,78.16,27.657,24.501,82.97580645,0,1.055,0.747
5/1/2023,78.7,27.691,24.519,82.9,0,1.020,0.256
5/2/2023,79.25,28.046,24.741,82.3,0.02,1.565,0.517
5/3/2023,79.8,27.825,24.883,84.1,0,1.305,0.543
5/4/2023,80.35,27.794,24.820,83.9,0.121,1.377,0.309
5/5/2023,80.89,27.677,24.535,83,0.749,1.443,0.445
5/6/2023,81.44,28.199,24.395,79.9,0.006,0.780,0.377
5/7/2023,81.99,27.236,24.633,85.7,1.802,1.599,0.340
5/8/2023,82.54,27.683,24.148,81.1,0,1.290,0.458
5/9/2023,83.08,28.589,24.945,80.7,0,1.647,0.565
5/10/2023,83.63,28.714,25.016,80.5,0,2.415,0.534
5/11/2023,84.18,28.392,24.502,79.5,0,3.914,0.794
5/12/2023,84.72,28.987,24.950,78.9,0,3.061,0.833
5/13/2023,85.27,28.003,24.583,81.7,0.784,1.263,0.569
5/14/2023,85.82,28.206,23.062,73.7,0,1.244,0.571
5/15/2023,86.37,28.235,23.147,73.9,0,1.392,0.574
5/16/2023,86.91,28.116,23.383,75.5,0,1.566,0.576
5/17/2023,87.46,28.353,23.059,73.1,0,1.498,0.579
5/18/2023,88.01,27.763,23.595,78.1,0,1.378,0.582
5/19/2023,88.56,27.887,23.815,78.6,0.008,1.306,0.584
5/20/2023,93.18,28.216,24.055,78.2,0,1.736,0.587
5/21/2023,97.82,27.664,23.911,80.1,0.079,1.520,0.590
5/22/2023,87.54,27.922,23.875,78.7,0.001,1.299,0.592
5/23/2023,58.86,27.908,23.686,77.9,0,1.344,0.595
5/24/2023,99.67,27.774,23.913,79.5,0,1.323,0.597
5/25/2023,99.36,28.245,23.814,76.9,0,1.149,0.456
5/26/2023,101.67,28.592,23.422,73.6,0,1.845,0.470
5/27/2023,95.18,28.077,23.413,75.8,0.705,1.269,0.484
5/28/2023,84.46,28.124,23.793,77.4,0.002,1.032,0.498
5/29/2023,91.79,28.382,23.955,77,0,1.109,0.512
5/30/2023,94.54,27.813,23.874,79.2,0,1.266,0.526
5/31/2023,97.17,28.470,23.092,72.7,0,1.345,0.539
6/1/2023,96.81,28.308,23.353,74.6,0,1.762,0.553
6/2/2023,95,28.526,23.706,75.2,0,2.289,0.567
6/3/2023,91,28.486,24.249,77.9,0,1.694,0.547
6/4/2023,89.67,28.150,23.703,76.8,0,1.065,0.519
6/5/2023,88.33,28.024,23.700,77.4,0.012,1.383,0.491
6/6/2023,87,26.987,23.567,81.6,0.079,1.409,0.463
6/7/2023,85.67,27.510,24.016,81.3,0,1.855,0.435
6/8/2023,84.33,27.851,23.659,78,0.004,2.321,0.460
6/9/2023,83,28.147,23.294,75,0,1.963,0.020
6/10/2023,86.17,28.052,23.070,74.4,0,1.390,0.020
6/11/2023,89.33,28.107,22.633,72.2,0,1.722,0.155
6/12/2023,92.5,28.336,23.537,75.3,0,2.274,0.325
6/13/2023,84.8,28.393,24.110,77.7,0.001,1.840,0.156
6/14/2023,84.52,27.258,24.006,82.5,0,1.612,0.084
6/15/2023,93.62,27.623,23.794,79.7,0.016,1.868,0.156
6/16/2023,85.6,25.594,23.459,88,1.61,1.879,0.065
6/17/2023,72.73,27.023,23.787,82.5,0,1.528,0.177
6/18/2023,88.21,27.652,24.236,81.7,0.016,1.901,0.288
6/19/2023,70.42,26.529,23.774,84.9,1.061,1.653,0.298
6/20/2023,73.52,27.855,23.955,79.4,0,1.916,0.241
6/21/2023,85.64,27.695,24.181,81.2,0,0.897,0.418
6/22/2023,85.71,27.879,24.201,80.4,0.118,1.684,0.049
6/23/2023,87.76,27.948,23.679,77.6,0.039,1.269,0.277
6/24/2023,75.36,28.037,23.761,77.6,0.001,1.103,0.281
6/25/2023,74.93,26.611,23.699,84.1,1.372,1.397,0.153
6/26/2023,74.5,26.972,23.219,80,0,1.263,0.246
6/27/2023,90.1,27.414,23.378,78.7,0.001,1.068,0.638
6/28/2023,69.57,28.007,23.084,74.6,0,1.435,0.273
6/29/2023,56.94,28.076,23.422,75.9,1.219,1.072,0.339
6/30/2023,59.71,28.353,23.497,75,0,1.156,0.310
7/1/2023,77.76,28.051,23.331,75.6,0,1.132,0.219
7/2/2023,78.25,27.279,23.768,81.2,0,1.731,0.128
7/3/2023,75.65,27.804,23.171,75.9,0,1.224,0.142
7/4/2023,75.1,27.963,23.183,75.3,0,1.472,0.184
7/5/2023,101.32,27.968,23.554,77,0,0.998,0.352
7/6/2023,92.14,26.545,23.852,85.2,0.196,1.411,0.175
7/7/2023,82.06,26.091,23.680,86.6,0.049,1.485,0.339
7/8/2023,72.24,26.652,23.657,83.7,0.001,1.816,0.205
7/9/2023,70.25,27.815,23.390,76.9,0,2.904,0.063
7/10/2023,68.05,27.212,23.709,81.2,0,2.387,0.033
7/11/2023,80.3,27.523,23.042,76.6,0,1.564,0.078
7/12/2023,86.55,27.894,22.991,74.7,0,1.261,0.131
7/13/2023,92.22,27.778,22.629,73.6,0,1.521,0.191
7/14/2023,86.48,27.681,23.136,76.3,0,1.183,0.250
7/15/2023,78.16,27.717,23.195,76.4,0,1.474,0.309
7/16/2023,74.55,27.302,23.411,79.3,0,1.257,0.368
7/17/2023,71.37,27.436,22.401,74,0,2.414,0.427
7/18/2023,90.86,27.045,21.410,71.3,0,2.439,0.486
7/19/2023,87.15,27.319,20.938,68.2,0,1.777,0.545
7/20/2023,53.4,27.365,20.114,64.6,0,1.533,0.509
7/21/2023,79.35,27.713,21.963,70.9,0,1.796,0.448
7/22/2023,92.57,27.753,21.954,70.7,0,1.894,0.388
7/23/2023,78.4,27.790,22.596,73.4,0,2.279,0.328
7/24/2023,77.63,26.418,23.147,82.3,0,1.474,0.268
7/25/2023,91.53,27.080,23.356,80.1,0,1.301,0.207
7/26/2023,90.32,27.357,23.128,77.7,0,1.481,0.147
7/27/2023,103.5,27.955,22.148,70.7,0,1.530,0.181
7/28/2023,100.25,27.715,20.989,66.8,0,2.585,0.216
7/29/2023,97.14,27.192,21.245,70,0,2.889,0.250
7/30/2023,92.44,27.220,20.789,68,0,2.331,0.285
7/31/2023,84.05,27.104,20.626,67.7,0,3.037,0.319
8/1/2023,80.7,27.998,21.603,68.3,0,3.097,0.353
8/2/2023,78.05,27.735,23.294,76.8,0.001,1.631,0.388
8/3/2023,77.95,27.632,23.671,79.1,0,1.740,0.422
8/4/2023,86.83,28.076,23.547,76.5,0,2.165,0.456
8/5/2023,85.33,27.775,22.257,72,0,2.018,0.449
8/6/2023,89.33,27.657,22.360,72.9,0,1.582,0.380
8/7/2023,95.18,27.726,23.053,75.7,0.008,1.928,0.311
8/8/2023,85.75,27.570,23.169,77,0,2.483,0.242
8/9/2023,72.5,27.652,22.846,75.1,0,3.077,0.331
8/10/2023,79.06,27.512,22.619,74.7,0,2.081,0.525
8/11/2023,88.35,27.396,22.020,72.5,0,1.894,0.548
8/12/2023,82.14,27.003,20.947,69.5,0,2.327,0.528
8/13/2023,79.05,27.244,21.538,71,0,2.214,0.507
8/14/2023,81.65,27.329,21.578,70.9,0,2.016,0.487
8/15/2023,89.59,27.805,21.963,70.6,0,1.786,0.467
8/16/2023,90.05,27.707,21.867,70.6,0,1.853,0.446
8/17/2023,86.16,27.757,21.664,69.5,0,2.077,0.426
8/18/2023,61.94,27.848,21.706,69.3,0,1.782,0.406
8/19/2023,72.57,27.928,22.191,71,0,2.498,0.386
8/20/2023,75.5,28.457,22.545,70.4,0,1.846,0.365
8/21/2023,75.52,27.702,21.532,69.1,0,2.193,0.345
8/22/2023,77.63,27.726,21.548,69.1,0,2.174,0.377
8/23/2023,90.52,27.857,22.042,70.7,0,2.114,0.429
8/24/2023,90.25,27.956,22.509,72.3,0,2.645,0.416
8/25/2023,92.3,28.460,22.795,71.4,0,1.502,0.404
8/26/2023,79.16,28.387,22.659,71.2,0,1.472,0.391
8/27/2023,84.75,27.671,22.863,75.1,0.08,1.418,0.379
8/28/2023,89.58,27.585,21.890,71.2,0,1.387,0.439
8/29/2023,90.53,27.673,21.582,69.5,0,2.360,0.393
8/30/2023,95.31,27.391,21.853,71.8,0,2.090,0.490
8/31/2023,102.64,27.650,21.635,69.8,0,1.538,0.472
9/1/2023,103.19,27.693,21.973,71.1,0,1.798,0.424
9/2/2023,94,27.792,21.674,69.4,0,2.050,0.376
9/3/2023,88.2,27.575,20.484,65.3,0,2.195,0.329
9/4/2023,83.93,26.911,19.592,64.3,0,2.636,0.684
9/5/2023,100.04,27.057,20.028,65.5,0,2.482,0.628
9/6/2023,89,28.071,20.904,65.1,0,1.918,0.627
9/7/2023,95.5,28.015,22.291,71.1,0,1.958,0.627
9/8/2023,95.43,28.394,22.718,71.4,0,2.183,0.673
9/9/2023,90.52,28.141,22.084,69.7,0,1.632,0.258
9/10/2023,89.61,27.789,21.702,69.5,0,1.787,0.333
9/11/2023,86.78,28.160,20.716,64,0,2.026,0.407
9/12/2023,89.81,28.500,21.099,64.3,0,2.443,0.482
9/13/2023,83.37,28.121,21.545,67.5,0,1.833,0.754
9/14/2023,80.6,27.994,21.321,67.1,0,1.959,1.158
9/15/2023,84.47,28.122,21.374,66.8,0,2.178,1.562
9/16/2023,88.47,28.168,22.282,70.4,0,2.418,0.533
9/17/2023,80.5,28.631,22.481,69.4,0,1.847,0.541
9/18/2023,72.6,28.631,22.844,70.9,0,1.182,0.789
9/19/2023,78.8,28.186,22.715,72.2,0.078,1.531,0.257
9/20/2023,85,28.607,22.664,70.3,0.016,1.674,0.743
9/21/2023,82.86,28.283,23.109,73.6,0,1.700,0.534
9/22/2023,88.55,28.446,21.709,66.9,0,2.074,0.402
9/23/2023,80.39,27.738,21.539,69,0,2.128,0.531
9/24/2023,75.84,27.859,21.581,68.7,0,1.556,0.461
9/25/2023,103.05,28.864,21.138,63.1,0,1.891,0.781
9/26/2023,84.74,28.291,20.716,63.5,0,1.860,0.372
9/27/2023,81.68,28.680,19.719,58.4,0,2.441,1.124
9/28/2023,90.29,28.825,19.890,58.5,0,3.035,0.540
9/29/2023,94.89,28.924,21.134,62.8,0,2.124,0.932
9/30/2023,90.9,28.594,22.490,69.6,0,1.629,0.085
10/1/2023,107,28.222,22.583,71.5,0,1.976,0.463
10/2/2023,100.38,28.539,21.794,66.9,0,1.872,0.532
10/3/2023,81.95,28.337,22.466,70.5,0,1.676,0.470
10/4/2023,88.95,28.711,22.953,71.1,0,1.630,0.442
10/5/2023,83.72,28.464,23.214,73.3,0,2.380,0.370
10/6/2023,85.15,28.692,23.419,73.2,0,1.447,0.960
10/7/2023,106.1,28.874,23.682,73.6,0,1.512,0.483
10/8/2023,97.33,29.101,22.958,69.5,0,1.990,0.198
10/9/2023,72.1,29.203,23.321,70.6,0,3.135,0.790
10/10/2023,80,29.213,23.417,71,0,2.197,0.263
10/11/2023,74.8,29.415,23.450,70.3,0.02,1.812,0.870
10/12/2023,90.44,29.416,23.031,68.6,0,2.160,0.308
10/13/2023,90.2,29.380,22.881,68.1,0.004,1.608,0.264
10/14/2023,94.42,29.294,22.938,68.7,0,1.681,0.425
10/15/2023,83.44,29.212,22.198,66,0,2.155,0.892
10/16/2023,85.12,29.656,22.884,67,0,1.913,0.723
10/17/2023,94.13,29.974,21.869,61.9,0,2.647,0.551
10/18/2023,103.13,29.362,22.074,64.9,0,2.591,0.141
10/19/2023,97.58,29.330,22.733,67.7,0,3.450,0.152
10/20/2023,80.07,28.820,23.283,72.1,0,1.687,0.164
10/21/2023,41.14,29.388,22.981,68.5,0,1.907,0.175
10/22/2023,46.15,28.638,23.540,74,0,1.153,0.186
10/23/2023,51.15,28.789,22.589,69.2,0,1.558,0.198
10/24/2023,88.38,28.207,23.227,74.4,0,1.724,0.209
10/25/2023,87.55,27.941,23.406,76.4,0.001,1.238,0.221
10/26/2023,104.21,28.788,23.173,71.7,0,1.473,0.232
10/27/2023,107.78,28.949,23.441,72.2,0,1.631,0.206
10/28/2023,95.85,29.066,22.320,67,0,2.298,0.520
10/29/2023,92.11,28.972,22.586,68.5,0,2.035,0.494
10/30/2023,86.88,29.245,23.247,70.2,0,1.418,0.344
10/31/2023,93.19,28.990,23.878,74,0.314,1.555,0.193
11/1/2023,90.21,28.600,23.793,75.3,0,1.509,0.093
11/2/2023,84.82,28.596,24.061,76.5,0,1.254,0.070
11/3/2023,98.95,28.166,24.163,78.9,0,1.518,0.047
11/4/2023,99.67,27.575,23.841,80.1,0.001,1.821,0.025
11/5/2023,60.95,27.322,24.201,83.1,1.098,1.636,0.557
11/6/2023,75.62,28.526,24.213,77.5,0,1.470,0.638
11/7/2023,81.65,29.100,23.856,73.4,0,1.800,0.720
11/8/2023,75.24,29.131,23.894,73.4,0,1.495,0.801
11/9/2023,95.1,28.596,23.851,75.5,0,1.716,0.515
11/10/2023,103.74,28.316,24.324,79,0.028,1.521,0.465
11/11/2023,90.53,28.049,23.954,78.5,0.169,1.821,0.133
11/12/2023,90.67,28.026,23.788,77.8,0,1.279,0.379
11/13/2023,93.93,28.755,24.302,76.9,0,1.631,0.745
11/14/2023,79.75,27.941,24.714,82.7,1.137,1.449,0.854
11/15/2023,69.23,28.274,24.110,78.2,0.396,1.105,0.769
11/16/2023,82.2,28.487,24.228,77.8,0.435,1.444,1.279
11/17/2023,80.44,28.347,24.601,80.2,0.016,1.166,1.068
11/18/2023,68.28,28.168,24.391,80,0,1.265,0.440
11/19/2023,75.56,28.635,24.294,77.4,0.118,1.968,0.629
11/20/2023,69.11,29.147,23.730,72.6,0.078,1.675,0.524
11/21/2023,76.85,28.526,24.454,78.7,0.001,1.314,0.645
11/22/2023,66.79,28.901,24.365,76.6,0.71,1.406,0.669
11/23/2023,81.1,28.220,24.303,79.3,0,1.205,0.552
11/24/2023,97.33,27.460,24.557,84.2,1.058,1.347,0.255
11/25/2023,75.42,25.883,23.767,88.1,0.705,1.602,0.496
11/26/2023,66.24,27.851,23.627,77.8,0.003,1.155,0.374
11/27/2023,69,26.569,24.126,86.5,0,1.415,0.383
11/28/2023,72.11,27.499,24.198,82.2,0,1.378,0.309
11/29/2023,78,28.140,24.448,80.4,0.236,1.299,0.766
11/30/2023,59.67,27.541,24.342,82.7,0.552,1.023,1.024
12/1/2023,66,26.381,24.195,87.8,0.111,1.435,0.553
12/2/2023,83.91,27.620,24.252,81.9,0,1.713,0.422
12/3/2023,67.33,27.210,24.274,84,0,1.148,0.738
12/4/2023,59.5,26.199,23.867,87,0.118,1.282,0.688
12/5/2023,77.53,27.780,23.961,79.8,0,1.276,0.417
12/6/2023,78.48,27.678,24.388,82.3,0,1.270,0.560
12/7/2023,74.9,28.381,24.544,79.7,0,1.190,0.440
12/8/2023,76.47,27.835,24.428,81.8,0,1.528,0.408
12/9/2023,84.67,27.743,24.423,82.2,0,1.250,0.352
12/10/2023,72.6,28.132,24.262,79.6,0,1.277,0.288
12/11/2023,85.15,28.151,24.211,79.2,0,1.230,0.876
12/12/2023,84.58,27.937,24.310,80.7,0,1.346,0.666
12/13/2023,60.05,28.737,23.796,74.7,0,1.336,0.429
12/14/2023,87.37,28.818,23.790,74.3,0,1.598,0.449
12/15/2023,85.5,28.848,23.612,73.4,0,1.505,0.527
12/16/2023,86.06,28.589,23.591,74.4,0,1.630,0.392
12/17/2023,79.65,28.849,23.102,71.2,0,1.654,0.369
12/18/2023,75.72,29.166,22.989,69.4,0,1.807,0.134
12/19/2023,81.32,28.543,22.601,70.3,0,1.827,0.682
12/20/2023,77.72,28.493,21.047,64.1,0,2.031,0.406
12/21/2023,82.67,28.278,21.826,68.1,0,2.163,0.377
12/22/2023,76.3,28.967,21.950,65.9,0,1.580,0.377
12/23/2023,86.26,29.142,23.449,71.4,0,1.457,0.377
12/24/2023,101.58,28.558,24.369,78.1,0,1.609,0.377
12/25/2023,82.37,27.152,24.082,83.3,1.41,1.545,0.377
12/26/2023,83.08,27.394,24.348,83.5,0,1.414,0.377
12/27/2023,83.79,27.584,24.688,84.3,0.098,1.320,0.377
12/28/2023,79.56,28.593,24.323,77.7,0,1.234,0.377
12/29/2023,86.63,28.076,24.848,82.7,0,1.336,0.377
12/30/2023,83.45,27.662,24.789,84.4,0.079,1.302,0.377
12/31/2023,85.8,27.357,24.571,84.8,0.078,1.523,0.377
1/1/2024,102.88,28.007,24.956,83.5,0.079,1.337,0.377
1/2/2024,76.81,27.841,24.908,84.1,0,1.094,0.377
1/3/2024,60.59,27.156,24.781,86.9,0.452,1.682,0.377
1/4/2024,61.17,26.066,24.272,89.9,1.14,1.912,0.377
1/5/2024,68.58,27.142,23.962,82.8,0.133,1.534,0.377
1/6/2024,76,27.211,24.322,84.3,0.024,1.292,0.377
1/7/2024,83.95,26.816,24.203,85.6,0,1.526,0.377
1/8/2024,61.24,26.850,24.372,86.3,0,1.388,0.377
1/9/2024,65.61,27.919,24.249,80.5,0,1.486,0.377
1/10/2024,74.79,27.716,24.620,83.3,0.001,2.119,0.377
1/11/2024,56.94,26.994,24.534,86.4,1.647,2.286,0.377
1/12/2024,39.93,27.365,24.104,82.4,0.001,3.043,0.377
1/13/2024,48.49,27.674,24.086,80.9,0.082,2.176,0.377
1/14/2024,57.04,27.803,24.479,82.2,0,1.732,0.377
1/15/2024,65.6,27.990,24.572,81.7,0,2.559,0.021
1/16/2024,49.67,28.430,24.149,77.7,0,2.916,0.044
1/17/2024,51.94,27.366,24.335,83.6,0.08,3.012,0.068
1/18/2024,40.87,27.368,24.187,82.8,0.013,3.520,0.092
1/19/2024,29.8,25.867,23.859,88.7,0.614,3.617,0.158
1/20/2024,32.17,28.193,23.426,75.4,0,3.676,0.235
1/21/2024,46.26,27.670,23.834,79.7,0.275,3.866,0.274
1/22/2024,31.47,28.285,23.706,76.3,0,3.602,0.313
1/23/2024,40.08,28.284,23.735,76.4,0,3.212,0.351
1/24/2024,40,27.872,24.025,79.6,0,3.086,0.378
1/25/2024,56.25,28.216,24.220,79,0,2.130,0.403
1/26/2024,66.26,27.495,24.511,83.8,0,1.619,0.427
1/27/2024,37,26.233,24.188,88.5,0.73,1.552,0.451
1/28/2024,52.41,26.845,24.348,86.2,0.592,1.778,0.434
1/29/2024,50.12,26.597,24.343,87.5,0.67,1.425,0.217
1/30/2024,62.86,26.441,24.455,88.9,1.376,1.873,0.163
1/31/2024,43.71,26.524,24.278,87.5,3.377,1.990,0.118
2/1/2024,25.94,26.790,24.364,86.6,0.003,2.147,0.174
2/2/2024,61.84,27.653,24.495,83,1.574,2.363,0.660
2/3/2024,54.3,26.446,24.426,88.7,0,2.710,0.388
2/4/2024,48.06,26.918,24.076,84.5,0.588,2.203,0.411
2/5/2024,65.57,26.895,24.299,85.7,0.024,2.030,0.865
2/6/2024,58.11,26.075,23.636,86.5,0.394,2.806,0.379
2/7/2024,54.79,27.049,23.940,83.1,0,1.909,0.376
2/8/2024,71.5,27.857,24.107,80.1,0,1.624,0.390
2/9/2024,76.44,28.002,24.675,82.2,0,1.562,0.400
2/10/2024,60.95,27.186,24.229,83.9,0.008,1.983,0.409
2/11/2024,52.45,27.566,24.145,81.7,0,2.383,0.418
2/12/2024,52.12,27.790,24.296,81.3,0.237,2.656,0.481
2/13/2024,52.95,28.086,24.514,81,0.159,2.332,0.360
2/14/2024,41.44,27.481,24.247,82.6,5.672,1.957,0.340
2/15/2024,56,27.281,24.917,87,0.4,1.416,0.321
2/16/2024,82.57,27.014,24.912,88.3,0,1.830,0.302
2/17/2024,40.41,26.918,24.732,87.9,0.707,1.664,0.190
2/18/2024,63.47,27.283,24.460,84.6,0,1.499,0.144
2/19/2024,7.39,27.822,24.743,83.4,0,1.398,0.227
2/20/2024,10.48,28.351,25.143,82.8,0,1.306,0.309
2/21/2024,13.57,27.884,25.057,84.6,0.008,1.841,0.386
2/22/2024,16.65,28.995,24.880,78.5,0.118,2.754,0.464
2/23/2024,19.74,28.909,24.536,77.3,0,2.284,0.082
2/24/2024,22.83,27.614,24.776,84.6,0.008,2.412,0.439
2/25/2024,25.92,26.946,24.606,87,0.316,1.769,0.450
2/26/2024,29.01,27.805,24.578,82.6,0.747,1.491,0.464
2/27/2024,32.1,27.635,24.604,83.6,0,1.563,0.478
2/28/2024,35.18,26.919,24.636,87.3,1.683,1.396,0.492
2/29/2024,38.27,26.669,24.333,87,4.209,1.610,0.507
3/1/2024,41.36,26.697,24.349,86.9483871,0,1.612,0.521
3/2/2024,44.45,26.724,24.366,86.89677419,0.667,1.614,0.535
3/3/2024,47.54,26.752,24.383,86.84516129,0.274,1.616,0.549
3/4/2024,50.63,26.780,24.399,86.79354839,0.039,1.618,0.564
3/5/2024,53.71,26.807,24.416,86.74193548,0,1.620,0.578
3/6/2024,54,26.835,24.433,86.69032258,0.118,1.622,0.592
3/7/2024,44.43,26.862,24.449,86.63870968,0,1.624,0.584
3/8/2024,43.84,26.890,24.466,86.58709677,0,1.626,0.562
3/9/2024,47.67,26.918,24.483,86.53548387,2.005,1.628,0.539
3/10/2024,79.06,26.945,24.499,86.48387097,0.001,1.630,0.516
3/11/2024,63.05,26.973,24.516,86.43225806,1.021,1.632,0.493
3/12/2024,56.48,27.000,24.533,86.38064516,0,1.634,0.475
3/13/2024,58.86,27.028,24.549,86.32903226,0.827,1.636,0.460
3/14/2024,50.72,27.055,24.566,86.27741935,0.448,1.638,0.444
3/15/2024,45.7,27.083,24.583,86.22580645,1.141,1.640,0.429
3/16/2024,32.25,27.111,24.600,86.17419355,0.787,1.642,0.414
3/17/2024,31.25,27.138,24.616,86.12258065,1.062,1.644,0.399
3/18/2024,33.11,27.166,24.633,86.07096774,0.012,1.646,0.384
3/19/2024,44.61,27.193,24.650,86.01935484,0,1.648,0.368
3/20/2024,52.33,27.221,24.666,85.96774194,0,1.650,0.353
3/21/2024,53,27.248,24.683,85.91612903,0,1.652,0.338
3/22/2024,42.21,27.276,24.700,85.86451613,2.655,1.654,0.323
3/23/2024,67.67,27.304,24.716,85.81290323,0,1.656,0.308
3/24/2024,69.2,27.331,24.733,85.76129032,0,1.658,0.292
3/25/2024,66.4,27.359,24.750,85.70967742,0,1.659,0.277
3/26/2024,81.53,27.386,24.766,85.65806452,0.008,1.661,0.262
3/27/2024,71.79,27.414,24.783,85.60645161,0.016,1.663,0.247
3/28/2024,75.2,27.442,24.800,85.55483871,0.084,1.665,0.232
3/29/2024,44.65,27.469,24.816,85.50322581,0.083,1.667,0.216
3/30/2024,83.47,27.497,24.833,85.4516129,0.335,1.669,0.201
3/31/2024,84.21,27.524,24.850,85.4,0.264,1.671,0.186
